loan_id,origination_month,channel,product,region,credit_score,risk_band,principal_ugx,term_months,apr,months_on_book,days_past_due,delinquency_bucket,loan_status,months_to_default,principal_repaid_ugx,outstanding_ugx,contact_strategy
LN-505845,2025-02,Agent network,Asset finance,Northern,678,Near-prime,751000.0,9,0.3144,9,0,Current,Closed,,751000.0,0.0,Field visit
LN-505846,2025-02,Agent network,SME working capital,Central,603,Subprime,496000.0,18,0.3907,16,0,Current,Current,,438000.0,58000.0,Call + SMS
LN-505847,2025-02,Branch,SME working capital,Eastern,637,Near-prime,5515000.0,9,0.2957,9,0,Current,Closed,,5515000.0,0.0,None
LN-505848,2025-02,Agent network,SME working capital,Central,462,Subprime,463000.0,18,0.3473,16,0,Current,Current,,409300.0,53700.0,SMS only
LN-505849,2025-02,Digital app,SME working capital,Western,689,Near-prime,6698000.0,12,0.3098,12,0,Current,Closed,,6698000.0,0.0,SMS only
LN-505850,2025-02,Digital app,Asset finance,Northern,669,Near-prime,1731000.0,9,0.3268,9,0,Current,Closed,,1731000.0,0.0,Field visit
LN-505851,2025-02,Agent network,Asset finance,Central,525,Subprime,550000.0,12,0.3642,12,95,90+,Default,4.0,57900.0,492100.0,Field visit
LN-505852,2025-02,Branch,Salary advance,Central,703,Prime,1725000.0,12,0.2226,12,0,Current,Closed,,1725000.0,0.0,SMS only
LN-505853,2025-02,Branch,Salary advance,Western,563,Subprime,818000.0,12,0.3666,12,0,Current,Closed,,818000.0,0.0,SMS only
LN-505854,2025-02,Agent network,Salary advance,Western,651,Near-prime,2277000.0,12,0.2899,12,0,Current,Closed,,2277000.0,0.0,Call + SMS
LN-505855,2025-02,Agent network,SME working capital,Central,632,Near-prime,1347000.0,6,0.3072,6,0,Current,Closed,,1347000.0,0.0,None
LN-505856,2025-02,Branch,Asset finance,Western,604,Subprime,1946000.0,24,0.3688,16,68,60-89,Delinquent,,1274300.0,671700.0,Field visit
LN-505857,2025-02,Branch,SME working capital,Eastern,592,Subprime,1503000.0,12,0.3906,12,130,90+,Default,5.0,270700.0,1232300.0,SMS only
LN-505858,2025-02,Branch,SME working capital,Eastern,635,Near-prime,481000.0,9,0.3285,9,0,Current,Closed,,481000.0,0.0,SMS only
LN-505859,2025-02,Branch,Consumer durable,Western,577,Subprime,569000.0,6,0.3847,6,0,Current,Closed,,569000.0,0.0,Call + SMS
LN-505860,2025-02,Digital app,Asset finance,Northern,692,Near-prime,744000.0,6,0.3044,6,0,Current,Closed,,744000.0,0.0,Call + SMS
LN-505861,2025-02,Agent network,Salary advance,Eastern,594,Subprime,1943000.0,12,0.3832,12,130,90+,Default,4.0,649600.0,1293400.0,Call + SMS
LN-505862,2025-02,Partner retail,Salary advance,Northern,509,Subprime,2252000.0,18,0.3718,16,190,90+,Default,4.0,1135200.0,1116800.0,Call + SMS
LN-505863,2025-02,Agent network,SME working capital,Eastern,647,Near-prime,811000.0,18,0.3112,16,0,Current,Current,,752700.0,58300.0,None
LN-505864,2025-02,Agent network,Salary advance,Western,543,Subprime,1319000.0,12,0.3518,12,0,Current,Closed,,1319000.0,0.0,SMS only
LN-505865,2025-02,Branch,Consumer durable,Central,725,Prime,2523000.0,18,0.2148,16,12,1-29,Current,,2103400.0,419600.0,SMS only
LN-505866,2025-02,Partner retail,Asset finance,Central,643,Near-prime,698000.0,6,0.3064,6,0,Current,Closed,,698000.0,0.0,None
LN-505867,2025-02,Partner retail,Salary advance,Central,635,Near-prime,1817000.0,12,0.2907,12,0,Current,Closed,,1817000.0,0.0,Call + SMS
LN-505868,2025-02,Digital app,Consumer durable,Northern,627,Near-prime,452000.0,12,0.3231,12,12,1-29,Closed,,452000.0,0.0,Call + SMS
LN-505869,2025-02,Agent network,Salary advance,Northern,574,Subprime,1784000.0,12,0.3718,12,0,Current,Closed,,1784000.0,0.0,SMS only
LN-505870,2025-02,Branch,Asset finance,Central,524,Subprime,1362000.0,6,0.3578,6,0,Current,Closed,,1362000.0,0.0,Field visit
LN-505871,2025-02,Digital app,SME working capital,Eastern,724,Prime,2334000.0,12,0.2205,12,0,Current,Closed,,2334000.0,0.0,SMS only
LN-505872,2025-02,Digital app,Consumer durable,Eastern,650,Near-prime,1301000.0,12,0.3211,12,0,Current,Closed,,1301000.0,0.0,SMS only
LN-505873,2025-02,Digital app,Salary advance,Eastern,429,Subprime,632000.0,6,0.3587,6,95,90+,Default,6.0,320400.0,311600.0,Call + SMS
LN-505874,2025-02,Branch,Salary advance,Central,722,Prime,1413000.0,24,0.2316,16,0,Current,Current,,878400.0,534600.0,Field visit
LN-505875,2025-02,Digital app,Asset finance,Northern,541,Subprime,1119000.0,6,0.3859,6,95,90+,Default,5.0,420800.0,698200.0,Call + SMS
LN-505876,2025-02,Branch,Salary advance,Central,730,Prime,1895000.0,9,0.2283,9,0,Current,Closed,,1895000.0,0.0,SMS only
LN-505877,2025-02,Digital app,Asset finance,Northern,603,Subprime,1275000.0,12,0.395,12,0,Current,Closed,,1275000.0,0.0,Call + SMS
LN-505878,2025-02,Branch,Asset finance,Central,641,Near-prime,5425000.0,12,0.2915,12,38,30-59,Closed,,5425000.0,0.0,Call + SMS
LN-505879,2025-02,Digital app,Consumer durable,Central,609,Subprime,2818000.0,12,0.388,12,0,Current,Closed,,2818000.0,0.0,Call + SMS
LN-505880,2025-02,Branch,Salary advance,Northern,590,Subprime,2889000.0,24,0.3787,16,0,Current,Current,,1865500.0,1023500.0,SMS only
LN-505881,2025-02,Agent network,Consumer durable,Western,663,Near-prime,3114000.0,24,0.3068,16,0,Current,Current,,1947300.0,1166700.0,SMS only
LN-505882,2025-02,Agent network,Salary advance,Central,544,Subprime,1083000.0,6,0.3878,6,65,60-89,Delinquent,5.0,429400.0,653600.0,None
LN-505883,2025-02,Branch,Salary advance,Western,594,Subprime,2767000.0,12,0.3555,12,12,1-29,Closed,,2767000.0,0.0,Call + SMS
LN-505884,2025-02,Branch,Consumer durable,Northern,684,Near-prime,4093000.0,12,0.2926,12,0,Current,Closed,,4093000.0,0.0,Field visit
LN-505885,2025-02,Branch,SME working capital,Central,689,Near-prime,2475000.0,18,0.3118,16,0,Current,Current,,1997700.0,477300.0,None
LN-505886,2025-02,Agent network,SME working capital,Central,593,Subprime,2239000.0,18,0.3471,16,35,30-59,Delinquent,5.0,370400.0,1868600.0,SMS only
LN-505887,2025-02,Partner retail,Salary advance,Eastern,593,Subprime,572000.0,9,0.3856,9,0,Current,Closed,,572000.0,0.0,Field visit
LN-505888,2025-02,Agent network,Salary advance,Eastern,507,Subprime,1471000.0,12,0.3937,12,68,60-89,Closed,,1471000.0,0.0,Call + SMS
LN-505889,2025-02,Partner retail,Consumer durable,Western,641,Near-prime,2598000.0,9,0.3277,9,190,90+,Default,9.0,323700.0,2274300.0,Call + SMS
LN-505890,2025-02,Branch,SME working capital,Western,648,Near-prime,1798000.0,6,0.2905,6,190,90+,Default,6.0,844700.0,953300.0,SMS only
LN-505891,2025-02,Partner retail,Consumer durable,Central,596,Subprime,785000.0,12,0.3731,12,0,Current,Closed,,785000.0,0.0,Field visit
LN-505892,2025-02,Partner retail,Consumer durable,Central,743,Prime,2717000.0,9,0.2067,9,12,1-29,Closed,,2717000.0,0.0,SMS only
LN-505893,2025-02,Partner retail,SME working capital,Central,647,Near-prime,2017000.0,18,0.3023,16,0,Current,Current,,1789900.0,227100.0,Call + SMS
LN-505894,2025-02,Digital app,Consumer durable,Central,648,Near-prime,4037000.0,12,0.3195,12,0,Current,Closed,,4037000.0,0.0,SMS only
LN-505895,2025-02,Branch,Asset finance,Northern,658,Near-prime,1579000.0,12,0.2887,12,65,60-89,Delinquent,11.0,667800.0,911200.0,Call + SMS
LN-505896,2025-02,Branch,SME working capital,Central,663,Near-prime,1030000.0,24,0.2991,16,0,Current,Current,,624300.0,405700.0,SMS only
LN-505897,2025-02,Branch,SME working capital,Western,563,Subprime,1161000.0,18,0.3708,16,65,60-89,Delinquent,3.0,131000.0,1030000.0,Call + SMS
LN-505898,2025-02,Branch,SME working capital,Central,639,Near-prime,1774000.0,6,0.2989,6,0,Current,Closed,,1774000.0,0.0,Field visit
LN-505899,2025-02,Digital app,Consumer durable,Northern,728,Prime,1760000.0,9,0.2226,9,0,Current,Closed,,1760000.0,0.0,None
LN-505900,2025-02,Agent network,SME working capital,Central,555,Subprime,1614000.0,12,0.3499,12,0,Current,Closed,,1614000.0,0.0,SMS only
LN-505901,2025-02,Agent network,Salary advance,Central,644,Near-prime,1204000.0,6,0.3306,6,0,Current,Closed,,1204000.0,0.0,Call + SMS
LN-505902,2025-02,Digital app,Asset finance,Eastern,543,Subprime,2877000.0,9,0.3457,9,95,90+,Default,4.0,1515500.0,1361500.0,None
LN-505903,2025-02,Agent network,Salary advance,Central,541,Subprime,1446000.0,12,0.3906,12,0,Current,Closed,,1446000.0,0.0,SMS only
LN-505904,2025-02,Digital app,Consumer durable,Western,599,Subprime,1608000.0,12,0.3635,12,0,Current,Closed,,1608000.0,0.0,Call + SMS
LN-505905,2025-02,Digital app,Salary advance,Central,490,Subprime,4456000.0,12,0.375,12,0,Current,Closed,,4456000.0,0.0,Call + SMS
LN-505906,2025-02,Agent network,Consumer durable,Eastern,618,Subprime,1544000.0,12,0.3491,12,0,Current,Closed,,1544000.0,0.0,Call + SMS
LN-505907,2025-02,Agent network,Asset finance,Northern,606,Subprime,2136000.0,6,0.3559,6,0,Current,Closed,,2136000.0,0.0,Call + SMS
LN-505908,2025-02,Digital app,Asset finance,Central,644,Near-prime,1208000.0,12,0.3068,12,38,30-59,Closed,,1208000.0,0.0,SMS only
LN-505909,2025-02,Partner retail,Consumer durable,Central,850,Prime,2628000.0,18,0.2324,16,0,Current,Current,,2300500.0,327500.0,Call + SMS
LN-505910,2025-02,Agent network,Salary advance,Central,676,Near-prime,4037000.0,9,0.3116,9,130,90+,Default,6.0,1434100.0,2602900.0,Field visit
LN-505911,2025-02,Digital app,Asset finance,Central,613,Subprime,3440000.0,6,0.3859,6,0,Current,Closed,,3440000.0,0.0,Call + SMS
LN-505912,2025-02,Digital app,Salary advance,Central,790,Prime,1821000.0,12,0.22,12,0,Current,Closed,,1821000.0,0.0,SMS only
LN-505913,2025-02,Branch,Consumer durable,Western,660,Near-prime,1522000.0,12,0.3292,12,0,Current,Closed,,1522000.0,0.0,Call + SMS
LN-505914,2025-02,Agent network,Consumer durable,Central,585,Subprime,976000.0,9,0.3909,9,0,Current,Closed,,976000.0,0.0,Call + SMS
LN-505915,2025-02,Digital app,Asset finance,Central,655,Near-prime,2543000.0,12,0.3193,12,0,Current,Closed,,2543000.0,0.0,SMS only
LN-505916,2025-02,Agent network,SME working capital,Western,547,Subprime,5319000.0,6,0.3795,6,0,Current,Closed,,5319000.0,0.0,Call + SMS
LN-505917,2025-02,Digital app,SME working capital,Central,588,Subprime,536000.0,24,0.3708,16,0,Current,Current,,367100.0,168900.0,None
LN-505918,2025-02,Digital app,SME working capital,Central,545,Subprime,2494000.0,18,0.3487,16,95,90+,Default,6.0,147300.0,2346700.0,SMS only
LN-505919,2025-02,Partner retail,SME working capital,Central,672,Near-prime,1283000.0,6,0.2969,6,0,Current,Closed,,1283000.0,0.0,Field visit
LN-505920,2025-02,Agent network,Consumer durable,Eastern,660,Near-prime,751000.0,6,0.3095,6,12,1-29,Closed,,751000.0,0.0,SMS only
LN-505921,2025-02,Agent network,Asset finance,Central,454,Subprime,832000.0,24,0.3633,16,65,60-89,Delinquent,2.0,281700.0,550300.0,None
LN-505922,2025-02,Agent network,SME working capital,Central,695,Near-prime,1728000.0,6,0.3075,6,0,Current,Closed,,1728000.0,0.0,SMS only
LN-505923,2025-02,Agent network,Asset finance,Eastern,651,Near-prime,2055000.0,12,0.2986,12,0,Current,Closed,,2055000.0,0.0,Call + SMS
LN-505924,2025-02,Agent network,Salary advance,Northern,704,Prime,762000.0,18,0.2342,16,12,1-29,Current,,652200.0,109800.0,SMS only
LN-505925,2025-02,Digital app,Salary advance,Northern,637,Near-prime,562000.0,18,0.3145,16,0,Current,Current,,474600.0,87400.0,Call + SMS
LN-505926,2025-02,Digital app,Consumer durable,Central,723,Prime,2963000.0,9,0.205,9,0,Current,Closed,,2963000.0,0.0,Call + SMS
LN-505927,2025-02,Partner retail,Salary advance,Central,637,Near-prime,532000.0,6,0.302,6,0,Current,Closed,,532000.0,0.0,SMS only
LN-505928,2025-02,Agent network,Asset finance,Eastern,664,Near-prime,1272000.0,18,0.3105,16,0,Current,Current,,1038100.0,233900.0,SMS only
LN-505929,2025-02,Digital app,Asset finance,Central,632,Near-prime,1747000.0,12,0.3166,12,0,Current,Closed,,1747000.0,0.0,Call + SMS
LN-505930,2025-02,Digital app,Consumer durable,Western,546,Subprime,714000.0,12,0.389,12,0,Current,Closed,,714000.0,0.0,SMS only
LN-505931,2025-02,Branch,Consumer durable,Eastern,692,Near-prime,1002000.0,18,0.2988,16,0,Current,Current,,842000.0,160000.0,Call + SMS
LN-505932,2025-02,Agent network,Consumer durable,Central,536,Subprime,722000.0,9,0.3523,9,65,60-89,Delinquent,1.0,267500.0,454500.0,Call + SMS
LN-505933,2025-02,Agent network,SME working capital,Central,600,Subprime,1462000.0,12,0.3564,12,35,30-59,Delinquent,3.0,608400.0,853600.0,None
LN-505934,2025-02,Branch,Salary advance,Central,662,Near-prime,1598000.0,18,0.3013,16,12,1-29,Current,,1327700.0,270300.0,Call + SMS
LN-505935,2025-02,Agent network,Salary advance,Central,621,Near-prime,671000.0,9,0.3031,9,0,Current,Closed,,671000.0,0.0,SMS only
LN-505936,2025-02,Digital app,Salary advance,Eastern,673,Near-prime,2137000.0,9,0.3192,9,0,Current,Closed,,2137000.0,0.0,SMS only
LN-505937,2025-02,Branch,Consumer durable,Western,582,Subprime,808000.0,6,0.3446,6,0,Current,Closed,,808000.0,0.0,Call + SMS
LN-505938,2025-02,Branch,Consumer durable,Northern,520,Subprime,953000.0,12,0.3844,12,35,30-59,Delinquent,10.0,374300.0,578700.0,Call + SMS
LN-505939,2025-02,Agent network,Asset finance,Central,492,Subprime,558000.0,9,0.3776,9,0,Current,Closed,,558000.0,0.0,SMS only
LN-505940,2025-02,Partner retail,Consumer durable,Central,754,Prime,1805000.0,24,0.2201,16,0,Current,Current,,1250200.0,554800.0,Field visit
LN-505941,2025-02,Digital app,Consumer durable,Central,643,Near-prime,1400000.0,18,0.3061,16,0,Current,Current,,1134000.0,266000.0,Call + SMS
LN-505942,2025-02,Digital app,Salary advance,Eastern,650,Near-prime,487000.0,6,0.318,6,0,Current,Closed,,487000.0,0.0,Field visit
LN-505943,2025-02,Branch,SME working capital,Central,660,Near-prime,638000.0,6,0.3185,6,0,Current,Closed,,638000.0,0.0,SMS only
LN-505944,2025-02,Agent network,Salary advance,Central,471,Subprime,1518000.0,6,0.3836,6,0,Current,Closed,,1518000.0,0.0,Call + SMS
LN-505945,2025-02,Digital app,Salary advance,Western,643,Near-prime,1807000.0,12,0.304,12,0,Current,Closed,,1807000.0,0.0,SMS only
LN-505946,2025-02,Digital app,Consumer durable,Central,582,Subprime,1259000.0,12,0.3593,12,0,Current,Closed,,1259000.0,0.0,SMS only
LN-505947,2025-02,Digital app,Asset finance,Western,527,Subprime,2148000.0,9,0.3767,9,0,Current,Closed,,2148000.0,0.0,Call + SMS
LN-505948,2025-02,Agent network,Asset finance,Eastern,631,Near-prime,1758000.0,9,0.292,9,65,60-89,Delinquent,6.0,267200.0,1490800.0,Call + SMS
LN-505949,2025-02,Branch,SME working capital,Eastern,729,Prime,969000.0,18,0.2049,16,0,Current,Current,,852900.0,116100.0,Call + SMS
LN-505950,2025-02,Digital app,Salary advance,Central,647,Near-prime,2787000.0,12,0.293,12,0,Current,Closed,,2787000.0,0.0,None
LN-505951,2025-02,Agent network,Salary advance,Western,554,Subprime,1987000.0,24,0.3651,16,38,30-59,Delinquent,,1219400.0,767600.0,Field visit
LN-505952,2025-02,Branch,Asset finance,Central,527,Subprime,5358000.0,6,0.359,6,0,Current,Closed,,5358000.0,0.0,Field visit
LN-505953,2025-02,Digital app,Consumer durable,Western,664,Near-prime,1261000.0,9,0.3267,9,95,90+,Default,5.0,667800.0,593200.0,SMS only
LN-505954,2025-02,Branch,Salary advance,Western,615,Subprime,1964000.0,24,0.3587,16,12,1-29,Current,,1354800.0,609200.0,Call + SMS
LN-505955,2025-02,Digital app,Salary advance,Central,550,Subprime,2967000.0,9,0.3539,9,12,1-29,Closed,,2967000.0,0.0,None
LN-505956,2025-02,Digital app,Salary advance,Eastern,729,Prime,984000.0,9,0.2182,9,0,Current,Closed,,984000.0,0.0,Call + SMS
LN-505957,2025-02,Agent network,Asset finance,Northern,621,Near-prime,2257000.0,24,0.292,16,0,Current,Current,,1481600.0,775400.0,Field visit
LN-505958,2025-02,Agent network,Consumer durable,Western,518,Subprime,2312000.0,12,0.3744,12,0,Current,Closed,,2312000.0,0.0,Call + SMS
LN-505959,2025-02,Agent network,Salary advance,Central,623,Near-prime,758000.0,12,0.3279,12,0,Current,Closed,,758000.0,0.0,Call + SMS
LN-505960,2025-02,Branch,Consumer durable,Northern,676,Near-prime,1754000.0,18,0.3218,16,0,Current,Current,,1623900.0,130100.0,Call + SMS
LN-505961,2025-02,Branch,SME working capital,Northern,633,Near-prime,1670000.0,18,0.2899,16,12,1-29,Current,,1544700.0,125300.0,SMS only
LN-505962,2025-02,Partner retail,Salary advance,Western,430,Subprime,3245000.0,6,0.3506,6,38,30-59,Closed,,3245000.0,0.0,None
LN-505963,2025-02,Branch,Salary advance,Central,528,Subprime,940000.0,6,0.3671,6,0,Current,Closed,,940000.0,0.0,None
LN-505964,2025-02,Agent network,Asset finance,Western,564,Subprime,1867000.0,24,0.3676,16,0,Current,Current,,1157100.0,709900.0,Call + SMS
LN-505965,2025-02,Agent network,SME working capital,Western,603,Subprime,4202000.0,12,0.3798,12,190,90+,Default,12.0,838800.0,3363200.0,SMS only
LN-505966,2025-02,Digital app,Asset finance,Northern,595,Subprime,2580000.0,12,0.3668,12,0,Current,Closed,,2580000.0,0.0,SMS only
LN-505967,2025-02,Branch,SME working capital,Central,523,Subprime,1256000.0,6,0.373,6,0,Current,Closed,,1256000.0,0.0,SMS only
LN-505968,2025-02,Digital app,SME working capital,Central,528,Subprime,492000.0,12,0.3604,12,0,Current,Closed,,492000.0,0.0,Field visit
LN-505969,2025-02,Digital app,SME working capital,Central,681,Near-prime,2166000.0,12,0.2891,12,0,Current,Closed,,2166000.0,0.0,Call + SMS
LN-505970,2025-02,Branch,Consumer durable,Central,681,Near-prime,451000.0,12,0.3197,12,65,60-89,Delinquent,2.0,176900.0,274100.0,Field visit
LN-505971,2025-02,Agent network,Consumer durable,Eastern,517,Subprime,1241000.0,18,0.3483,16,0,Current,Current,,1049300.0,191700.0,Call + SMS
LN-505972,2025-02,Agent network,Consumer durable,Eastern,559,Subprime,2001000.0,18,0.3818,16,0,Current,Current,,1716600.0,284400.0,Call + SMS
LN-505973,2025-02,Digital app,Consumer durable,Northern,746,Prime,571000.0,9,0.2267,9,0,Current,Closed,,571000.0,0.0,SMS only
LN-505974,2025-02,Branch,SME working capital,Western,656,Near-prime,2010000.0,12,0.291,12,0,Current,Closed,,2010000.0,0.0,Call + SMS
LN-505975,2025-02,Digital app,Salary advance,Central,648,Near-prime,1977000.0,6,0.3114,6,0,Current,Closed,,1977000.0,0.0,SMS only
LN-505976,2025-02,Agent network,SME working capital,Central,651,Near-prime,5581000.0,6,0.2915,6,0,Current,Closed,,5581000.0,0.0,SMS only
LN-505977,2025-02,Agent network,SME working capital,Central,629,Near-prime,868000.0,18,0.2899,16,0,Current,Current,,780700.0,87300.0,SMS only
LN-505978,2025-02,Branch,SME working capital,Northern,601,Subprime,776000.0,9,0.3709,9,38,30-59,Closed,,776000.0,0.0,Call + SMS
LN-505979,2025-02,Digital app,Salary advance,Western,561,Subprime,1253000.0,12,0.3542,12,0,Current,Closed,,1253000.0,0.0,Call + SMS
LN-505980,2025-02,Branch,Asset finance,Western,688,Near-prime,3944000.0,9,0.3189,9,0,Current,Closed,,3944000.0,0.0,SMS only
LN-505981,2025-02,Branch,Salary advance,Central,530,Subprime,1919000.0,9,0.3936,9,0,Current,Closed,,1919000.0,0.0,Field visit
LN-505982,2025-02,Agent network,Salary advance,Central,594,Subprime,2763000.0,6,0.3679,6,0,Current,Closed,,2763000.0,0.0,None
LN-505983,2025-02,Branch,Salary advance,Western,630,Near-prime,949000.0,18,0.29,16,0,Current,Current,,804400.0,144600.0,Call + SMS
LN-505984,2025-02,Agent network,Asset finance,Central,545,Subprime,1510000.0,18,0.3555,16,0,Current,Current,,1217900.0,292100.0,Call + SMS
LN-505985,2025-02,Agent network,SME working capital,Central,632,Near-prime,276000.0,12,0.3242,12,0,Current,Closed,,276000.0,0.0,Call + SMS
LN-505986,2025-02,Branch,SME working capital,Central,661,Near-prime,1040000.0,6,0.3277,6,0,Current,Closed,,1040000.0,0.0,SMS only
LN-505987,2025-02,Branch,Asset finance,Western,506,Subprime,1969000.0,12,0.3722,12,38,30-59,Closed,,1969000.0,0.0,SMS only
LN-505988,2025-02,Agent network,Consumer durable,Central,575,Subprime,1438000.0,12,0.3614,12,12,1-29,Closed,,1438000.0,0.0,Call + SMS
LN-505989,2025-02,Digital app,Salary advance,Northern,604,Subprime,2728000.0,18,0.3634,16,0,Current,Current,,2475500.0,252500.0,SMS only
LN-505990,2025-02,Agent network,Salary advance,Western,540,Subprime,1958000.0,24,0.3482,16,0,Current,Current,,1233400.0,724600.0,None
LN-505991,2025-02,Digital app,Salary advance,Northern,718,Prime,1270000.0,18,0.2087,16,0,Current,Current,,1100600.0,169400.0,None
LN-505992,2025-02,Digital app,Consumer durable,Western,693,Near-prime,612000.0,18,0.3234,16,0,Current,Current,,509400.0,102600.0,Call + SMS
LN-505993,2025-02,Branch,Asset finance,Central,637,Near-prime,1332000.0,9,0.2884,9,0,Current,Closed,,1332000.0,0.0,Call + SMS
